,Path,Label,loss,pred_true,Prediction
5893,PetImages/Dog/4051.jpg,Dog,0.004504652,0,Cat
9250,PetImages/Dog/7073.jpg,Dog,0.0044951583,1,Dog
8021,PetImages/Dog/5968.jpg,Dog,0.0044850707,1,Dog
4403,PetImages/Dog/2710.jpg,Dog,0.0044849524,1,Dog
10634,PetImages/Dog/8319.jpg,Dog,0.0044815107,1,Dog
10391,PetImages/Dog/810.jpg,Dog,0.004481392,1,Dog
166,PetImages/Dog/10146.jpg,Dog,0.00448068,1,Dog
5016,PetImages/Dog/3262.jpg,Dog,0.004477357,1,Dog
2962,PetImages/Dog/1413.jpg,Dog,0.004476764,1,Dog
10967,PetImages/Dog/8619.jpg,Dog,0.0044749836,1,Dog
1356,PetImages/Dog/11217.jpg,Dog,0.0044684564,1,Dog
9302,PetImages/Dog/712.jpg,Dog,0.0044659637,1,Dog
6195,PetImages/Dog/4323.jpg,Dog,0.004462997,1,Dog
8344,PetImages/Dog/6258.jpg,Dog,0.0044616917,1,Dog
6308,PetImages/Dog/4425.jpg,Dog,0.004457063,1,Dog
10998,PetImages/Dog/8647.jpg,Dog,0.0044399733,1,Dog
5109,PetImages/Dog/3346.jpg,Dog,0.0044380743,1,Dog
9035,PetImages/Dog/6880.jpg,Dog,0.004437837,1,Dog
1048,PetImages/Dog/10940.jpg,Dog,0.004436413,1,Dog
3805,PetImages/Dog/2172.jpg,Dog,0.0044253753,1,Dog
6926,PetImages/Dog/4982.jpg,Dog,0.0044252565,1,Dog
2788,PetImages/Dog/1257.jpg,Dog,0.0044143377,1,Dog
8731,PetImages/Dog/6606.jpg,Dog,0.004401045,1,Dog
2910,PetImages/Dog/1367.jpg,Dog,0.004395704,1,Dog
11496,PetImages/Dog/9095.jpg,Dog,0.004393568,1,Dog
2267,PetImages/Dog/12037.jpg,Dog,0.004392381,1,Dog
4001,PetImages/Dog/2349.jpg,Dog,0.00439155,1,Dog
4974,PetImages/Dog/3224.jpg,Dog,0.004389651,1,Dog
8517,PetImages/Dog/6413.jpg,Dog,0.0043890574,1,Dog
10356,PetImages/Dog/8069.jpg,Dog,0.004376833,1,Dog
997,PetImages/Dog/10895.jpg,Dog,0.004365913,1,Dog
9845,PetImages/Dog/7609.jpg,Dog,0.004361759,1,Dog
6052,PetImages/Dog/4195.jpg,Dog,0.004354163,1,Dog
10332,PetImages/Dog/8047.jpg,Dog,0.004353095,1,Dog
2243,PetImages/Dog/12015.jpg,Dog,0.004348228,1,Dog
11402,PetImages/Dog/901.jpg,Dog,0.0043400386,1,Dog
2919,PetImages/Dog/1375.jpg,Dog,0.004337427,1,Dog
11095,PetImages/Dog/8734.jpg,Dog,0.0043364777,1,Dog
5899,PetImages/Dog/4057.jpg,Dog,0.004336359,1,Dog
11721,PetImages/Dog/9298.jpg,Dog,0.004332798,1,Dog
1527,PetImages/Dog/11371.jpg,Dog,0.004327338,1,Dog
3483,PetImages/Dog/1883.jpg,Dog,0.0043269824,1,Dog
10595,PetImages/Dog/8284.jpg,Dog,0.0043268637,1,Dog
9555,PetImages/Dog/7348.jpg,Dog,0.0043170117,0,Cat
9167,PetImages/Dog/7.jpg,Dog,0.004314994,1,Dog
3203,PetImages/Dog/1630.jpg,Dog,0.0043069227,0,Cat
8016,PetImages/Dog/5963.jpg,Dog,0.004305142,1,Dog
10511,PetImages/Dog/8208.jpg,Dog,0.0043022935,1,Dog
6747,PetImages/Dog/4820.jpg,Dog,0.0042971894,1,Dog
3799,PetImages/Dog/2167.jpg,Dog,0.0042897114,1,Dog
7744,PetImages/Dog/5718.jpg,Dog,0.0042895926,1,Dog
6277,PetImages/Dog/4398.jpg,Dog,0.00428164,1,Dog
7719,PetImages/Dog/5696.jpg,Dog,0.0042734495,1,Dog
1623,PetImages/Dog/11458.jpg,Dog,0.004272856,1,Dog
9332,PetImages/Dog/7147.jpg,Dog,0.0042683454,1,Dog
4642,PetImages/Dog/2926.jpg,Dog,0.0042654965,1,Dog
7154,PetImages/Dog/5187.jpg,Dog,0.0042627663,1,Dog
3086,PetImages/Dog/1525.jpg,Dog,0.004249234,1,Dog
12263,PetImages/Dog/9786.jpg,Dog,0.0042398567,1,Dog
10363,PetImages/Dog/8075.jpg,Dog,0.0042391443,1,Dog
826,PetImages/Dog/10740.jpg,Dog,0.0042379573,1,Dog
9591,PetImages/Dog/7380.jpg,Dog,0.0042180144,1,Dog
8656,PetImages/Dog/6539.jpg,Dog,0.0042155217,1,Dog
947,PetImages/Dog/1085.jpg,Dog,0.004204482,1,Dog
12366,PetImages/Dog/9879.jpg,Dog,0.00419451,1,Dog
12385,PetImages/Dog/9896.jpg,Dog,0.004192492,1,Dog
11948,PetImages/Dog/9501.jpg,Dog,0.0041857255,1,Dog
5513,PetImages/Dog/371.jpg,Dog,0.0041808584,1,Dog
3604,PetImages/Dog/1992.jpg,Dog,0.004179315,1,Dog
5010,PetImages/Dog/3257.jpg,Dog,0.004178959,1,Dog
1661,PetImages/Dog/11492.jpg,Dog,0.0041774157,0,Cat
10166,PetImages/Dog/7899.jpg,Dog,0.0041710055,1,Dog
173,PetImages/Dog/10152.jpg,Dog,0.004165426,1,Dog
2922,PetImages/Dog/1378.jpg,Dog,0.0041629327,1,Dog
11239,PetImages/Dog/8864.jpg,Dog,0.0041571157,1,Dog
10114,PetImages/Dog/7851.jpg,Dog,0.004154979,1,Dog
10674,PetImages/Dog/8355.jpg,Dog,0.004154148,1,Dog
10446,PetImages/Dog/815.jpg,Dog,0.004153673,1,Dog
8217,PetImages/Dog/6143.jpg,Dog,0.004152605,1,Dog
6130,PetImages/Dog/4265.jpg,Dog,0.0041475,1,Dog
7443,PetImages/Dog/5447.jpg,Dog,0.0041127154,1,Dog
10815,PetImages/Dog/8482.jpg,Dog,0.004111647,1,Dog
10527,PetImages/Dog/8222.jpg,Dog,0.004109629,1,Dog
10886,PetImages/Dog/8546.jpg,Dog,0.0041073733,1,Dog
12445,PetImages/Dog/995.jpg,Dog,0.0041064234,1,Dog
8635,PetImages/Dog/652.jpg,Dog,0.004104405,1,Dog
10566,PetImages/Dog/8258.jpg,Dog,0.0040964507,1,Dog
7152,PetImages/Dog/5185.jpg,Dog,0.004089209,1,Dog
10428,PetImages/Dog/8133.jpg,Dog,0.0040717563,1,Dog
9671,PetImages/Dog/7452.jpg,Dog,0.0040695006,1,Dog
8027,PetImages/Dog/5973.jpg,Dog,0.004063327,1,Dog
5870,PetImages/Dog/4030.jpg,Dog,0.0040630894,1,Dog
1635,PetImages/Dog/11469.jpg,Dog,0.0040620207,1,Dog
11504,PetImages/Dog/9101.jpg,Dog,0.0040508606,1,Dog
11077,PetImages/Dog/8718.jpg,Dog,0.004049792,1,Dog
8881,PetImages/Dog/6741.jpg,Dog,0.0040490795,1,Dog
4570,PetImages/Dog/2861.jpg,Dog,0.004043737,1,Dog
5358,PetImages/Dog/3570.jpg,Dog,0.0040412433,1,Dog
4755,PetImages/Dog/3027.jpg,Dog,0.004040294,1,Dog
1845,PetImages/Dog/11658.jpg,Dog,0.004036732,1,Dog
7900,PetImages/Dog/5859.jpg,Dog,0.004036376,1,Dog
10749,PetImages/Dog/8422.jpg,Dog,0.00401916,1,Dog
1373,PetImages/Dog/11232.jpg,Dog,0.0040188036,1,Dog
5828,PetImages/Dog/3994.jpg,Dog,0.004018091,1,Dog
2739,PetImages/Dog/12462.jpg,Dog,0.004017735,1,Dog
2996,PetImages/Dog/1444.jpg,Dog,0.004010611,1,Dog
11682,PetImages/Dog/9262.jpg,Dog,0.004006693,1,Dog
3158,PetImages/Dog/1590.jpg,Dog,0.004006337,1,Dog
9652,PetImages/Dog/7435.jpg,Dog,0.004006218,1,Dog
726,PetImages/Dog/10650.jpg,Dog,0.00399292,1,Dog
12367,PetImages/Dog/988.jpg,Dog,0.003990901,1,Dog
4635,PetImages/Dog/292.jpg,Dog,0.0039853207,1,Dog
9157,PetImages/Dog/6990.jpg,Dog,0.003982234,1,Dog
1591,PetImages/Dog/11429.jpg,Dog,0.003981284,1,Dog
11919,PetImages/Dog/9476.jpg,Dog,0.0039741597,1,Dog
6453,PetImages/Dog/4556.jpg,Dog,0.0039666793,1,Dog
4535,PetImages/Dog/283.jpg,Dog,0.003953143,1,Dog
2057,PetImages/Dog/11849.jpg,Dog,0.0039514806,1,Dog
10013,PetImages/Dog/7760.jpg,Dog,0.0039500557,0,Cat
3131,PetImages/Dog/1566.jpg,Dog,0.0039430503,1,Dog
68,PetImages/Dog/10058.jpg,Dog,0.003939963,1,Dog
682,PetImages/Dog/10610.jpg,Dog,0.0039391317,1,Dog
11304,PetImages/Dog/8922.jpg,Dog,0.003938182,1,Dog
7043,PetImages/Dog/5087.jpg,Dog,0.003935213,1,Dog
10570,PetImages/Dog/8261.jpg,Dog,0.0039259517,1,Dog
1333,PetImages/Dog/11197.jpg,Dog,0.0039254767,1,Dog
3161,PetImages/Dog/1593.jpg,Dog,0.00391289,1,Dog
11723,PetImages/Dog/93.jpg,Dog,0.0039080214,1,Dog
5841,PetImages/Dog/4004.jpg,Dog,0.0039041026,1,Dog
11441,PetImages/Dog/9045.jpg,Dog,0.0038988779,1,Dog
2657,PetImages/Dog/12389.jpg,Dog,0.0038954343,1,Dog
7089,PetImages/Dog/5128.jpg,Dog,0.0038944844,1,Dog
12005,PetImages/Dog/9553.jpg,Dog,0.0038865283,1,Dog
5925,PetImages/Dog/4080.jpg,Dog,0.003878691,1,Dog
1196,PetImages/Dog/11073.jpg,Dog,0.0038714474,1,Dog
11229,PetImages/Dog/8855.jpg,Dog,0.0038663412,1,Dog
9470,PetImages/Dog/7271.jpg,Dog,0.0038656287,1,Dog
43,PetImages/Dog/10035.jpg,Dog,0.003861235,1,Dog
8536,PetImages/Dog/6430.jpg,Dog,0.0038602848,1,Dog
10390,PetImages/Dog/81.jpg,Dog,0.0038474598,1,Dog
2358,PetImages/Dog/12119.jpg,Dog,0.0038443722,1,Dog
6850,PetImages/Dog/4913.jpg,Dog,0.0038340408,1,Dog
1237,PetImages/Dog/1111.jpg,Dog,0.0038170589,1,Dog
7371,PetImages/Dog/5382.jpg,Dog,0.0038106462,1,Dog
5299,PetImages/Dog/3517.jpg,Dog,0.0038037584,1,Dog
7234,PetImages/Dog/5259.jpg,Dog,0.0038015018,1,Dog
11881,PetImages/Dog/9441.jpg,Dog,0.003801383,1,Dog
3436,PetImages/Dog/1840.jpg,Dog,0.003800077,1,Dog
9184,PetImages/Dog/7013.jpg,Dog,0.003796158,1,Dog
6574,PetImages/Dog/4665.jpg,Dog,0.0037959204,1,Dog
10485,PetImages/Dog/8185.jpg,Dog,0.0037947327,1,Dog
176,PetImages/Dog/10155.jpg,Dog,0.003793545,1,Dog
11187,PetImages/Dog/8817.jpg,Dog,0.0037890323,1,Dog
453,PetImages/Dog/10404.jpg,Dog,0.0037765626,1,Dog
10280,PetImages/Dog/800.jpg,Dog,0.0037657553,1,Dog
1749,PetImages/Dog/11571.jpg,Dog,0.0037651616,1,Dog
1421,PetImages/Dog/11276.jpg,Dog,0.0037541168,1,Dog
6370,PetImages/Dog/4481.jpg,Dog,0.0037535229,1,Dog
6772,PetImages/Dog/4843.jpg,Dog,0.0037532854,1,Dog
9787,PetImages/Dog/7557.jpg,Dog,0.0037523354,1,Dog
10883,PetImages/Dog/8543.jpg,Dog,0.0037219315,1,Dog
1564,PetImages/Dog/11404.jpg,Dog,0.0037171808,0,Cat
3430,PetImages/Dog/1835.jpg,Dog,0.003715637,1,Dog
9728,PetImages/Dog/7503.jpg,Dog,0.0037124301,1,Dog
9058,PetImages/Dog/6900.jpg,Dog,0.0037119552,1,Dog
11778,PetImages/Dog/9349.jpg,Dog,0.0037095798,1,Dog
8372,PetImages/Dog/6283.jpg,Dog,0.003706373,1,Dog
4725,PetImages/Dog/300.jpg,Dog,0.003698653,1,Dog
9351,PetImages/Dog/7164.jpg,Dog,0.00369509,1,Dog
12417,PetImages/Dog/9924.jpg,Dog,0.0036844006,1,Dog
9656,PetImages/Dog/7439.jpg,Dog,0.0036777495,1,Dog
1487,PetImages/Dog/11335.jpg,Dog,0.003677393,1,Dog
11349,PetImages/Dog/8963.jpg,Dog,0.0036689604,0,Cat
261,PetImages/Dog/10231.jpg,Dog,0.0036661099,1,Dog
12309,PetImages/Dog/9827.jpg,Dog,0.0036659911,1,Dog
12214,PetImages/Dog/9741.jpg,Dog,0.0036642095,1,Dog
10361,PetImages/Dog/8073.jpg,Dog,0.0036553014,1,Dog
10130,PetImages/Dog/7866.jpg,Dog,0.0036543512,1,Dog
8718,PetImages/Dog/6595.jpg,Dog,0.003649719,1,Dog
5048,PetImages/Dog/3291.jpg,Dog,0.0036427113,1,Dog
6990,PetImages/Dog/5039.jpg,Dog,0.003636416,1,Dog
10865,PetImages/Dog/8527.jpg,Dog,0.0036189558,1,Dog
4666,PetImages/Dog/2948.jpg,Dog,0.0036052961,1,Dog
1938,PetImages/Dog/11741.jpg,Dog,0.0036047022,1,Dog
11702,PetImages/Dog/9280.jpg,Dog,0.0036022079,1,Dog
157,PetImages/Dog/10138.jpg,Dog,0.0036022079,1,Dog
5364,PetImages/Dog/3576.jpg,Dog,0.0035994758,1,Dog
3381,PetImages/Dog/1791.jpg,Dog,0.0035954374,1,Dog
1117,PetImages/Dog/11001.jpg,Dog,0.0035923491,1,Dog
832,PetImages/Dog/10746.jpg,Dog,0.003590211,1,Dog
1650,PetImages/Dog/11482.jpg,Dog,0.0035864098,1,Dog
10655,PetImages/Dog/8338.jpg,Dog,0.0035811835,1,Dog
10702,PetImages/Dog/8380.jpg,Dog,0.0035794016,1,Dog
1617,PetImages/Dog/11452.jpg,Dog,0.0035706118,1,Dog
5046,PetImages/Dog/329.jpg,Dog,0.003568236,1,Dog
12239,PetImages/Dog/9764.jpg,Dog,0.003568236,1,Dog
4920,PetImages/Dog/3176.jpg,Dog,0.0035668106,1,Dog
4812,PetImages/Dog/3079.jpg,Dog,0.0035659792,1,Dog
2271,PetImages/Dog/12040.jpg,Dog,0.0035551696,1,Dog
1224,PetImages/Dog/11099.jpg,Dog,0.0035537442,1,Dog
3803,PetImages/Dog/2170.jpg,Dog,0.003551606,1,Dog
12115,PetImages/Dog/9652.jpg,Dog,0.0035396086,1,Dog
6206,PetImages/Dog/4333.jpg,Dog,0.003539252,1,Dog
9253,PetImages/Dog/7076.jpg,Dog,0.0035316497,1,Dog
7207,PetImages/Dog/5234.jpg,Dog,0.003530818,1,Dog
10853,PetImages/Dog/8516.jpg,Dog,0.003530818,1,Dog
3863,PetImages/Dog/2224.jpg,Dog,0.003518464,1,Dog
550,PetImages/Dog/10492.jpg,Dog,0.0035165634,1,Dog
9676,PetImages/Dog/7457.jpg,Dog,0.0035144251,1,Dog
2630,PetImages/Dog/12364.jpg,Dog,0.0035128808,0,Cat
1991,PetImages/Dog/1179.jpg,Dog,0.003512168,1,Dog
2990,PetImages/Dog/1439.jpg,Dog,0.0035113366,1,Dog
6514,PetImages/Dog/4610.jpg,Dog,0.003510505,1,Dog
907,PetImages/Dog/10813.jpg,Dog,0.0035062286,0,Cat
7021,PetImages/Dog/5067.jpg,Dog,0.0034879344,1,Dog
2588,PetImages/Dog/12326.jpg,Dog,0.0034836577,1,Dog
11858,PetImages/Dog/9420.jpg,Dog,0.0034817571,1,Dog
8804,PetImages/Dog/6672.jpg,Dog,0.003480688,1,Dog
1551,PetImages/Dog/11393.jpg,Dog,0.003479975,1,Dog
2408,PetImages/Dog/12164.jpg,Dog,0.0034781932,1,Dog
5075,PetImages/Dog/3315.jpg,Dog,0.003477718,1,Dog
1840,PetImages/Dog/11653.jpg,Dog,0.0034770053,1,Dog
6221,PetImages/Dog/4347.jpg,Dog,0.003474748,1,Dog
4487,PetImages/Dog/2787.jpg,Dog,0.0034710655,0,Cat
4274,PetImages/Dog/2595.jpg,Dog,0.0034676204,1,Dog
11692,PetImages/Dog/9271.jpg,Dog,0.0034664324,1,Dog
4986,PetImages/Dog/3235.jpg,Dog,0.0034652443,1,Dog
1596,PetImages/Dog/11433.jpg,Dog,0.0034641752,1,Dog
9140,PetImages/Dog/6975.jpg,Dog,0.0034621556,1,Dog
5330,PetImages/Dog/3545.jpg,Dog,0.0034541963,1,Dog
9122,PetImages/Dog/6959.jpg,Dog,0.0034518202,1,Dog
1511,PetImages/Dog/11357.jpg,Dog,0.003447781,1,Dog
8720,PetImages/Dog/6597.jpg,Dog,0.0034389899,1,Dog
6389,PetImages/Dog/4499.jpg,Dog,0.0034328124,1,Dog
940,PetImages/Dog/10843.jpg,Dog,0.0034328124,1,Dog
1316,PetImages/Dog/11181.jpg,Dog,0.0034262782,1,Dog
3787,PetImages/Dog/2156.jpg,Dog,0.0034246151,1,Dog
3801,PetImages/Dog/2169.jpg,Dog,0.0034239022,1,Dog
413,PetImages/Dog/10369.jpg,Dog,0.0034184374,1,Dog
4828,PetImages/Dog/3093.jpg,Dog,0.0034183185,1,Dog
4489,PetImages/Dog/2789.jpg,Dog,0.0034183185,1,Dog
3779,PetImages/Dog/2149.jpg,Dog,0.0034119033,1,Dog
11514,PetImages/Dog/9110.jpg,Dog,0.003409646,1,Dog
4871,PetImages/Dog/3131.jpg,Dog,0.0034046562,1,Dog
2798,PetImages/Dog/1266.jpg,Dog,0.0034039433,1,Dog
1913,PetImages/Dog/11719.jpg,Dog,0.0033943201,1,Dog
10793,PetImages/Dog/8462.jpg,Dog,0.0033912312,1,Dog
11128,PetImages/Dog/8764.jpg,Dog,0.0033785189,1,Dog
7340,PetImages/Dog/5354.jpg,Dog,0.0033749547,1,Dog
11579,PetImages/Dog/917.jpg,Dog,0.0033707963,1,Dog
9041,PetImages/Dog/6886.jpg,Dog,0.003349173,1,Dog
5465,PetImages/Dog/3667.jpg,Dog,0.0033446583,1,Dog
10648,PetImages/Dog/8331.jpg,Dog,0.0033439454,0,Cat
8468,PetImages/Dog/637.jpg,Dog,0.0033438266,1,Dog
9489,PetImages/Dog/7289.jpg,Dog,0.0033401435,1,Dog
11012,PetImages/Dog/866.jpg,Dog,0.0033294503,1,Dog
11219,PetImages/Dog/8846.jpg,Dog,0.0033255294,1,Dog
2009,PetImages/Dog/11805.jpg,Dog,0.0033154304,1,Dog
574,PetImages/Dog/10513.jpg,Dog,0.0033145985,1,Dog
12280,PetImages/Dog/9800.jpg,Dog,0.0033122222,1,Dog
10116,PetImages/Dog/7853.jpg,Dog,0.0033062815,1,Dog
5215,PetImages/Dog/3441.jpg,Dog,0.0032966575,1,Dog
6169,PetImages/Dog/430.jpg,Dog,0.0032869144,1,Dog
6661,PetImages/Dog/4743.jpg,Dog,0.003284538,1,Dog
9418,PetImages/Dog/7224.jpg,Dog,0.0032758643,1,Dog
1253,PetImages/Dog/11124.jpg,Dog,0.0032750324,1,Dog
991,PetImages/Dog/1089.jpg,Dog,0.0032715867,1,Dog
10331,PetImages/Dog/8046.jpg,Dog,0.003271349,1,Dog
12451,PetImages/Dog/9955.jpg,Dog,0.0032632693,1,Dog
6269,PetImages/Dog/4390.jpg,Dog,0.0032602986,1,Dog
1705,PetImages/Dog/11531.jpg,Dog,0.0032547142,1,Dog
10024,PetImages/Dog/7770.jpg,Dog,0.00325412,1,Dog
1545,PetImages/Dog/11388.jpg,Dog,0.0032423565,1,Dog
3044,PetImages/Dog/1488.jpg,Dog,0.0032297613,1,Dog
11553,PetImages/Dog/9146.jpg,Dog,0.0032157397,1,Dog
6409,PetImages/Dog/4516.jpg,Dog,0.0032076596,1,Dog
2870,PetImages/Dog/1330.jpg,Dog,0.003205164,1,Dog
7853,PetImages/Dog/5816.jpg,Dog,0.0032021934,1,Dog
7539,PetImages/Dog/5533.jpg,Dog,0.0032015992,1,Dog
4442,PetImages/Dog/2746.jpg,Dog,0.0031939943,1,Dog
1656,PetImages/Dog/11488.jpg,Dog,0.0031935188,1,Dog
709,PetImages/Dog/10635.jpg,Dog,0.0031813984,0,Cat
2322,PetImages/Dog/12087.jpg,Dog,0.0031797346,1,Dog
6859,PetImages/Dog/4921.jpg,Dog,0.003164643,1,Dog
11245,PetImages/Dog/887.jpg,Dog,0.003164643,1,Dog
4471,PetImages/Dog/2772.jpg,Dog,0.0031627417,1,Dog
5286,PetImages/Dog/3505.jpg,Dog,0.003160484,1,Dog
5832,PetImages/Dog/3998.jpg,Dog,0.0031598897,1,Dog
11668,PetImages/Dog/925.jpg,Dog,0.0031562059,1,Dog
11968,PetImages/Dog/952.jpg,Dog,0.0031306564,1,Dog
2199,PetImages/Dog/11977.jpg,Dog,0.0031262594,1,Dog
431,PetImages/Dog/10385.jpg,Dog,0.0031261405,1,Dog
4614,PetImages/Dog/2900.jpg,Dog,0.0031254275,1,Dog
4450,PetImages/Dog/2753.jpg,Dog,0.003123645,1,Dog
9836,PetImages/Dog/7600.jpg,Dog,0.0031149697,1,Dog
11951,PetImages/Dog/9504.jpg,Dog,0.0031091466,1,Dog
12110,PetImages/Dog/9648.jpg,Dog,0.0031084337,1,Dog
9003,PetImages/Dog/6851.jpg,Dog,0.0031041554,1,Dog
9125,PetImages/Dog/6961.jpg,Dog,0.0030966685,1,Dog
1139,PetImages/Dog/11021.jpg,Dog,0.0030965495,1,Dog
4336,PetImages/Dog/2650.jpg,Dog,0.00309037,1,Dog
3274,PetImages/Dog/1695.jpg,Dog,0.0030883495,1,Dog
4278,PetImages/Dog/2599.jpg,Dog,0.003086686,1,Dog
7671,PetImages/Dog/5652.jpg,Dog,0.0030807436,1,Dog
4537,PetImages/Dog/2831.jpg,Dog,0.0030712362,1,Dog
11263,PetImages/Dog/8886.jpg,Dog,0.0030687405,1,Dog
3242,PetImages/Dog/1666.jpg,Dog,0.003067552,1,Dog
3078,PetImages/Dog/1518.jpg,Dog,0.0030656506,1,Dog
11821,PetImages/Dog/9388.jpg,Dog,0.0030655316,1,Dog
8193,PetImages/Dog/6121.jpg,Dog,0.0030625607,1,Dog
12,PetImages/Dog/10007.jpg,Dog,0.0030541227,1,Dog
879,PetImages/Dog/10789.jpg,Dog,0.0030534095,1,Dog
2092,PetImages/Dog/11880.jpg,Dog,0.003044496,1,Dog
1189,PetImages/Dog/11067.jpg,Dog,0.0030428322,1,Dog
8619,PetImages/Dog/6505.jpg,Dog,0.0030377216,1,Dog
2938,PetImages/Dog/1392.jpg,Dog,0.0030368897,1,Dog
9221,PetImages/Dog/7047.jpg,Dog,0.0030341563,1,Dog
6809,PetImages/Dog/4877.jpg,Dog,0.003032849,1,Dog
2347,PetImages/Dog/12109.jpg,Dog,0.0030260745,1,Dog
6597,PetImages/Dog/4686.jpg,Dog,0.003022628,1,Dog
2064,PetImages/Dog/11855.jpg,Dog,0.0030159724,1,Dog
57,PetImages/Dog/10048.jpg,Dog,0.0030152593,1,Dog
1296,PetImages/Dog/11163.jpg,Dog,0.0030145461,1,Dog
5009,PetImages/Dog/3256.jpg,Dog,0.0030005218,1,Dog
3924,PetImages/Dog/228.jpg,Dog,0.002996124,1,Dog
8751,PetImages/Dog/6624.jpg,Dog,0.0029829314,1,Dog
191,PetImages/Dog/10169.jpg,Dog,0.002980792,1,Dog
8376,PetImages/Dog/6287.jpg,Dog,0.002971759,1,Dog
5365,PetImages/Dog/3577.jpg,Dog,0.0029672426,1,Dog
1807,PetImages/Dog/11623.jpg,Dog,0.0029589226,1,Dog
1216,PetImages/Dog/11091.jpg,Dog,0.0029542872,1,Dog
9060,PetImages/Dog/6902.jpg,Dog,0.0029539305,1,Dog
8994,PetImages/Dog/6843.jpg,Dog,0.0029536928,1,Dog
8177,PetImages/Dog/6107.jpg,Dog,0.0029530986,1,Dog
1898,PetImages/Dog/11705.jpg,Dog,0.0029472746,0,Cat
5096,PetImages/Dog/3334.jpg,Dog,0.002941688,1,Dog
9303,PetImages/Dog/7120.jpg,Dog,0.0029410939,1,Dog
1219,PetImages/Dog/11094.jpg,Dog,0.0029356263,1,Dog
10272,PetImages/Dog/7994.jpg,Dog,0.0029330114,1,Dog
9223,PetImages/Dog/7049.jpg,Dog,0.002930872,1,Dog
5414,PetImages/Dog/3620.jpg,Dog,0.002926474,1,Dog
10416,PetImages/Dog/8122.jpg,Dog,0.002923978,1,Dog
5223,PetImages/Dog/3449.jpg,Dog,0.0029212441,1,Dog
12449,PetImages/Dog/9953.jpg,Dog,0.002917916,1,Dog
5897,PetImages/Dog/4055.jpg,Dog,0.0029117353,1,Dog
393,PetImages/Dog/10350.jpg,Dog,0.00291019,1,Dog
6407,PetImages/Dog/4514.jpg,Dog,0.0029076939,1,Dog
4368,PetImages/Dog/268.jpg,Dog,0.002905673,1,Dog
1300,PetImages/Dog/11167.jpg,Dog,0.002905673,1,Dog
4833,PetImages/Dog/3098.jpg,Dog,0.0028967585,1,Dog
3825,PetImages/Dog/2190.jpg,Dog,0.0028937869,1,Dog
3476,PetImages/Dog/1877.jpg,Dog,0.0028808306,1,Dog
6122,PetImages/Dog/4258.jpg,Dog,0.0028797607,1,Dog
5196,PetImages/Dog/3424.jpg,Dog,0.0028745304,1,Dog
10806,PetImages/Dog/8474.jpg,Dog,0.0028726286,1,Dog
1092,PetImages/Dog/10980.jpg,Dog,0.0028639513,1,Dog
11375,PetImages/Dog/8987.jpg,Dog,0.0028634758,1,Dog
7139,PetImages/Dog/5173.jpg,Dog,0.002861336,1,Dog
8773,PetImages/Dog/6644.jpg,Dog,0.0028571757,1,Dog
178,PetImages/Dog/10157.jpg,Dog,0.0028563438,1,Dog
5183,PetImages/Dog/3412.jpg,Dog,0.0028508757,1,Dog
10302,PetImages/Dog/802.jpg,Dog,0.0028489737,1,Dog
7246,PetImages/Dog/527.jpg,Dog,0.0028476662,1,Dog
6843,PetImages/Dog/4907.jpg,Dog,0.0028442189,1,Dog
11138,PetImages/Dog/8773.jpg,Dog,0.0028407716,1,Dog
1142,PetImages/Dog/11024.jpg,Dog,0.0028369678,1,Dog
12347,PetImages/Dog/9861.jpg,Dog,0.0028272204,1,Dog
5860,PetImages/Dog/4021.jpg,Dog,0.002826626,1,Dog
10217,PetImages/Dog/7944.jpg,Dog,0.0028222275,1,Dog
9205,PetImages/Dog/7032.jpg,Dog,0.0028200878,1,Dog
6441,PetImages/Dog/4545.jpg,Dog,0.0028120044,1,Dog
5427,PetImages/Dog/3632.jpg,Dog,0.0028110535,1,Dog
11645,PetImages/Dog/9229.jpg,Dog,0.0028070116,1,Dog
7698,PetImages/Dog/5677.jpg,Dog,0.0028005925,1,Dog
11554,PetImages/Dog/9147.jpg,Dog,0.0027925088,1,Dog
11170,PetImages/Dog/8801.jpg,Dog,0.0027925088,1,Dog
9544,PetImages/Dog/7338.jpg,Dog,0.0027887048,1,Dog
11657,PetImages/Dog/924.jpg,Dog,0.0027847819,1,Dog
3252,PetImages/Dog/1675.jpg,Dog,0.002776817,1,Dog
4786,PetImages/Dog/3055.jpg,Dog,0.0027731317,1,Dog
48,PetImages/Dog/1004.jpg,Dog,0.0027642157,1,Dog
3068,PetImages/Dog/1509.jpg,Dog,0.0027626704,1,Dog
4982,PetImages/Dog/3231.jpg,Dog,0.0027614816,1,Dog
11491,PetImages/Dog/9090.jpg,Dog,0.002761006,1,Dog
4855,PetImages/Dog/3117.jpg,Dog,0.0027601738,1,Dog
8047,PetImages/Dog/5991.jpg,Dog,0.002757796,1,Dog
5849,PetImages/Dog/4011.jpg,Dog,0.0027566075,1,Dog
12320,PetImages/Dog/9837.jpg,Dog,0.002755775,1,Dog
4586,PetImages/Dog/2876.jpg,Dog,0.0027543486,1,Dog
7011,PetImages/Dog/5058.jpg,Dog,0.0027506633,1,Dog
782,PetImages/Dog/10700.jpg,Dog,0.0027404395,1,Dog
8949,PetImages/Dog/6802.jpg,Dog,0.002738894,1,Dog
8977,PetImages/Dog/6828.jpg,Dog,0.0027373484,1,Dog
